id,name,age,gender,height,weight,nationality,medals,games,biography,price,focus,sport,category
,,,,,,Great Britain,1 G,4,,,Rowing,Team
,,,,,,Singapore,,2,,,Sailing,Team
,,,,,,Brazil,,1,,,Equestrian Dressage,Team
,,,,,,United States of America,,1,,,Canoe Slalom,Team
,,,,,,Australia,1 G 3 S 5 B,14,,,Swimming,Team
,,,,,,South Africa,,6,,,Swimming,Team
,,,,,,Great Britain,1 S,1,,,Canoe Sprint,Team
,,,,,,Cuba,,3,,,Rowing,Team
,,,,,,Tunisia,,1,,,Beach Volleyball,Team
,,,,,,Brazil,,1,,,Archery,Team
,,,,,,Republic of Korea,,1,,,Cycling Track,Team
,,,,,,Chile,,1,,,Rowing,Team
,,,,,,Jamaica,1 G 3 S 1 B,8,,,Athletics,Team
,,,,,,United States of America,17 G 3 S,22,,,Athletics,Team
,,,,,,Australia,1 S,7,,,Rowing,Team
,,,,,,Brazil,1 G,10,,,Sailing,Team
,,,,,,Great Britain,8 G 2 S 2 B,19,,,Rowing,Team
,,,,,,"Hong Kong, China",,4,,,Rowing,Team
,,,,,,Spain,1 S,6,,,Beach Volleyball,Team
,,,,,,France,1 G 1 S 2 B,16,,,Rowing,Team
,,,,,,Brazil,,2,,,Equestrian Eventing,Team
,,,,,,Italy,,2,,,Rowing,Team
,,,,,,Germany,1 G 1 S,2,,,Equestrian Eventing,Team
,,,,,,Brazil,,4,,,Tennis,Team
,,,,,,United States of America,,1,,,Sailing,Team
,,,,,,Poland,,3,,,Badminton,Team
,,,,,,South Africa,,1,,,Rowing,Team
,,,,,,United States of America,1 S,1,,,Archery,Team
,,,,,,Italy,,5,,,Swimming,Team
,,,,,,Netherlands,,4,,,Badminton,Team
,,,,,,People's Republic of China,,1,,,Gymnastics Rhythmic,Team
,,,,,,France,,1,,,Equestrian Dressage,Team
,,,,,,Germany,1 G,1,,,Rowing,Team
,,,,,,Australia,,2,,,Equestrian Dressage,Team
,,,,,,United States of America,1 G 5 S 3 B,17,,,Rowing,Team
,,,,,,"Hong Kong, China",,4,,,Badminton,Team
,,,,,,Netherlands,,1,,,Sailing,Team
,,,,,,Sweden,,1,,,Canoe Sprint,Team
,,,,,,Sweden,,3,,,Handball,Team
,,,,,,Italy,,8,,,Sailing,Team
,,,,,,Japan,,8,,,Swimming,Team
,,,,,,South Africa,1 B,1,,,Rugby,Team
,,,,,,Poland,1 G,9,,,Volleyball,Team
,,,,,,Canada,1 S 1 B,5,,,Rowing,Team
,,,,,,People's Republic of China,5 G,5,,,Diving,Team
,,,,,,United States of America,3 S 2 B,11,,,Volleyball,Team
,,,,,,Lithuania,1 S,2,,,Rowing,Team
,,,,,,Poland,,5,,,Badminton,Team
,,,,,,Chinese Taipei,,2,,,Badminton,Team
,,,,,,Italy,1 G 2 S 5 B,18,,,Rowing,Team
,,,,,,Belarus,,1,,,Canoe Sprint,Team
,,,,,,People's Republic of China,3 G 1 B,5,,,Diving,Team
,,,,,,Australia,1 B,2,,,Cycling Track,Team
,,,,,,United States of America,,2,,,Equestrian Eventing,Team
,,,,,,Bulgaria,1 B,1,,,Gymnastics Rhythmic,Team
,,,,,,Malaysia,1 S,2,,,Badminton,Team
,,,,,,Latvia,1 B,3,,,Beach Volleyball,Team
,,,,,,Czech Republic,,2,,,Swimming,Team
,,,,,,Poland,,3,,,Rowing,Team
,,,,,,Netherlands,1 B,2,,,Equestrian Dressage,Team
,,,,,,Trinidad and Tobago,2 B,8,,,Athletics,Team
,,,,,,Malaysia,2 S 1 B,7,,,Badminton,Team
,,,,,,Belarus,,3,,,Rowing,Team
,,,,,,Spain,1 G 1 S,17,,,Water Polo,Team
,,,,,,Chile,,1,,,Sailing,Team
,,,,,,Ukraine,,2,,,Fencing,Team
,,,,,,Thailand,,1,,,Tennis,Team
,,,,,,Spain,3 S 1 B,12,,,Basketball,Team
,,,,,,United States of America,1 B,6,,,Rowing,Team
,,,,,,Canada,,8,,,Sailing,Team
,,,,,,Germany,1 B,2,,,Sailing,Team
,,,,,,Poland,,5,,,Tennis,Team
,,,,,,Great Britain,2 G,2,,,Cycling Track,Team
,,,,,,Italy,1 S,5,,,Beach Volleyball,Team
,,,,,,Australia,1 B,2,,,Equestrian Eventing,Team
,,,,,,Bulgaria,,5,,,Badminton,Team
,,,,,,Belarus,1 B,1,,,Canoe Sprint,Team
,,,,,,New Zealand,,1,,,Rowing,Team
,,,,,,Netherlands,1 S,2,,,Equestrian Jumping,Team
,,,,,,Canada,,1,,,Canoe Sprint,Team
,,,,,,Hungary,,1,,,Swimming,Team
,,,,,,Spain,1 S,1,,,Gymnastics Rhythmic,Team
,,,,,,Portugal,,1,,,Canoe Sprint,Team
,,,,,,Canada,1 B,5,,,Swimming,Team
,,,,,,France,1 B,6,,,Swimming,Team
,,,,,,New Zealand,,1,,,Cycling Track,Team
,,,,,,Kazakhstan,,1,,,Canoe Sprint,Team
,,,,,,Denmark,1 B,1,,,Sailing,Team
,,,,,,Belgium,1 B,5,,,Tennis,Team
,,,,,,Argentina,,2,,,Handball,Team
,,,,,,Sweden,,4,,,Swimming,Team
,,,,,,United States of America,14 G 4 S 4 B,22,,,Swimming,Team
,,,,,,Switzerland,1 S 2 B,10,,,Fencing,Team
,,,,,,Italy,1 S,6,,,Rowing,Team
,,,,,,Germany,1 G 2 B,4,,,Football,Team
,,,,,,Belgium,,1,,,Sailing,Team
,,,,,,Australia,,1,,,Rugby,Team
,,,,,,Australia,,1,,,Canoe Sprint,Team
,,,,,,Poland,,3,,,Table Tennis,Team
,,,,,,Switzerland,,11,,,Sailing,Team
,,,,,,Serbia,1 G 2 B,3,,,Water Polo,Team
,,,,,,Spain,2 G 1 S,8,,,Sailing,Team
,,,,,,Norway,1 B,3,,,Rowing,Team
,,,,,,Japan,,7,,,Tennis,Team
,,,,,,Japan,1 S 3 B,13,,,Swimming,Team
,,,,,,Spain,2 S,6,,,Synchronized Swimming,Team
,,,,,,Czech Republic,,4,,,Beach Volleyball,Team
,,,,,,Denmark,1 G 1 S 2 B,14,,,Cycling Track,Team
,,,,,,Romania,3 G,4,,,Rowing,Team
,,,,,,Poland,1 S,8,,,Athletics,Team
,,,,,,Spain,2 S 1 B,16,,,Hockey,Team
,,,,,,Japan,,4,,,Swimming,Team
,,,,,,Greece,,5,,,Synchronized Swimming,Team
,,,,,,Turkey,,2,,,Basketball,Team
,,,,,,Brazil,,1,,,Canoe Slalom,Team
,,,,,,Spain,,1,,,Rugby,Team
,,,,,,Japan,2 B,13,,,Swimming,Team
,,,,,,United States of America,8 G 1 S 1 B,10,,,Basketball,Team
,,,,,,Finland,,1,,,Sailing,Team
,,,,,,Australia,1 B,1,,,Archery,Team
,,,,,,Canada,3 B,15,,,Swimming,Team
,,,,,,Great Britain,1 G 1 S,7,,,Sailing,Team
,,,,,,Brazil,,1,,,Gymnastics Artistic,Team
,,,,,,Ireland,1 S,2,,,Rowing,Team
,,,,,,Austria,,3,,,Table Tennis,Team
,,,,,,India,,4,,,Tennis,Team
,,,,,,Brazil,,2,,,Gymnastics Artistic,Team
,,,,,,Hungary,,1,,,Canoe Sprint,Team
,,,,,,People's Republic of China,,1,,,Athletics,Team
,,,,,,Germany,1 G 1 S,10,,,Rowing,Team
,,,,,,France,,10,,,Swimming,Team
,,,,,,Kazakhstan,,1,,,Canoe Sprint,Team
,,,,,,France,1 G 2 B,10,,,Sailing,Team
,,,,,,Australia,,3,,,Table Tennis,Team
,,,,,,Spain,,4,,,Swimming,Team
,,,,,,Kazakhstan,,2,,,Tennis,Team
,,,,,,Brazil,,1,,,Archery,Team
,,,,,,Islamic Republic of Iran,,1,,,Volleyball,Team
,,,,,,New Zealand,,1,,,Rowing,Team
,,,,,,Kazakhstan,,1,,,Canoe Sprint,Team
,,,,,,Russian Federation,,2,,,Rowing,Team
,,,,,,Canada,,6,,,Basketball,Team
,,,,,,India,,3,,,Tennis,Team
,,,,,,Poland,1 B,5,,,Handball,Team
,,,,,,Egypt,,6,,,Fencing,Team
,,,,,,Singapore,1 S 1 B,3,,,Table Tennis,Team
,,,,,,Switzerland,1 G,3,,,Rowing,Team
,,,,,,People's Republic of China,2 S,8,,,Swimming,Team
,,,,,,India,,1,,,Archery,Team
,,,,,,Lithuania,3 B,7,,,Basketball,Team
,,,,,,Italy,,1,,,Gymnastics Rhythmic,Team
,,,,,,Germany,2 G 3 S 2 B,10,,,Rowing,Team
,,,,,,Poland,,4,,,Tennis,Team
,,,,,,Brazil,,1,,,Sailing,Team
,,,,,,Germany,,1,,,Canoe Slalom,Team
,,,,,,Poland,,1,,,Canoe Sprint,Team
,,,,,,Israel,,9,,,Sailing,Team
,,,,,,Brazil,2 G 2 B,10,,,Volleyball,Team
,,,,,,Romania,3 G 3 S 3 B,11,,,Rowing,Team
,,,,,,Colombia,,2,,,Football,Team
,,,,,,Chile,,1,,,Rowing,Team
,,,,,,Germany,1 G 2 B,4,,,Cycling Track,Team
,,,,,,Russian Federation,,1,,,Canoe Sprint,Team
,,,,,,Austria,1 B,1,,,Sailing,Team
,,,,,,United States of America,,1,,,Rugby,Team
,,,,,,Germany,,1,,,Swimming,Team
,,,,,,Greece,,1,,,Rowing,Team
,,,,,,Chinese Taipei,1 B,1,,,Archery,Team
,,,,,,Brazil,1 G 4 S 2 B,6,,,Beach Volleyball,Team
,,,,,,Germany,2 S,6,,,Rowing,Team
,,,,,,India,,2,,,Badminton,Team
,,,,,,Spain,,1,,,Rowing,Team
,,,,,,United States of America,1 S,2,,,Equestrian Jumping,Team
,,,,,,People's Republic of China,1 G 2 B,9,,,Gymnastics Artistic,Team
,,,,,,United States of America,1 S 3 B,15,,,Fencing,Team
,,,,,,United States of America,7 G 4 S,11,,,Athletics,Team
,,,,,,Canada,1 G 2 B,9,,,Athletics,Team
,,,,,,Ukraine,,1,,,Canoe Sprint,Team
,,,,,,Poland,,4,,,Swimming,Team
,,,,,,Mexico,,2,,,Beach Volleyball,Team
,,,,,,Chile,1 G,5,,,Tennis,Team
,,,,,,Senegal,,2,,,Basketball,Team
,,,,,,Ukraine,,4,,,Diving,Team
,,,,,,Australia,,6,,,Rowing,Team
,,,,,,United States of America,,4,,,Rowing,Team
,,,,,,Brazil,,5,,,Handball,Team
,,,,,,New Zealand,1 S,1,,,Sailing,Team
,,,,,,Austria,,1,,,Canoe Sprint,Team
,,,,,,Germany,1 G,1,,,Canoe Sprint,Team
,,,,,,Spain,1 S,2,,,Rowing,Team
,,,,,,Italy,1 B,16,,,Swimming,Team
,,,,,,Romania,5 G,11,,,Rowing,Team
,,,,,,India,,9,,,Tennis,Team
,,,,,,Germany,,6,,,Rowing,Team
,,,,,,Germany,1 S 2 B,6,,,Swimming,Team
,,,,,,Germany,,5,,,Badminton,Team
,,,,,,Poland,,1,,,Swimming,Team
,,,,,,Uzbekistan,,1,,,Canoe Sprint,Team
,,,,,,France,,1,,,Canoe Sprint,Team
,,,,,,Italy,7 G 5 S 1 B,20,,,Fencing,Team
,,,,,,People's Republic of China,,5,,,Sailing,Team
,,,,,,Iraq,,5,,,Football,Team
,,,,,,Poland,,2,,,Fencing,Team
,,,,,,United States of America,1 G 4 S 4 B,22,,,Water Polo,Team
,,,,,,Brazil,1 B,11,,,Swimming,Team
,,,,,,Hungary,,3,,,Swimming,Team
,,,,,,Spain,,1,,,Archery,Team
,,,,,,Chile,,1,,,Beach Volleyball,Team
,,,,,,Spain,1 S,2,,,Water Polo,Team
,,,,,,United States of America,,1,,,Sailing,Team
,,,,,,Slovenia,,3,,,Handball,Team
,,,,,,United States of America,,2,,,Sailing,Team
,,,,,,Italy,,1,,,Equestrian Eventing,Team
,,,,,,Germany,2 S,11,,,Rowing,Team
,,,,,,United States of America,15 G 1 S 2 B,18,,,Basketball,Team
,,,,,,Sweden,1 S,5,,,Football,Team
,,,,,,Great Britain,2 B,12,,,Gymnastics Artistic,Team
,,,,,,Netherlands,,2,,,Cycling Track,Team
,,,,,,Germany,,6,,,Badminton,Team
,,,,,,Brazil,,9,,,Swimming,Team
,,,,,,Spain,,2,,,Tennis,Team
,,,,,,France,,1,,,Canoe Sprint,Team
,,,,,,Australia,1 G 1 S,2,,,Sailing,Team
,,,,,,New Zealand,1 S 2 B,5,,,Rowing,Team
,,,,,,Republic of Korea,,1,,,Canoe Sprint,Team
,,,,,,Japan,,8,,,Water Polo,Team
,,,,,,Italy,,9,,,Tennis,Team
,,,,,,Germany,1 S,3,,,Diving,Team
,,,,,,Brazil,,1,,,Diving,Team
,,,,,,Russian Federation,,1,,,Canoe Sprint,Team
,,,,,,Russian Federation,5 G,6,,,Synchronized Swimming,Team
,,,,,,Netherlands,1 G 1 S 1 B,11,,,Rowing,Team
,,,,,,United States of America,1 S 1 B,5,,,Diving,Team
,,,,,,Great Britain,1 S 1 B,14,,,Swimming,Team
,,,,,,People's Republic of China,,1,,,Cycling Track,Team
,,,,,,France,1 G 1 B,5,,,Rowing,Team
,,,,,,Great Britain,1 G 2 S 1 B,8,,,Tennis,Team
,,,,,,Belgium,,3,,,Swimming,Team
,,,,,,Cameroon,,1,,,Volleyball,Team
,,,,,,Slovakia,1 S,1,,,Canoe Sprint,Team
,,,,,,Netherlands,,1,,,Handball,Team
,,,,,,Slovenia,,6,,,Sailing,Team
,,,,,,France,1 S,3,,,Basketball,Team
,,,,,,Australia,,2,,,Tennis,Team
,,,,,,Jamaica,1 G 3 S 1 B,9,,,Athletics,Team
,,,,,,Russian Federation,2 B,5,,,Water Polo,Team
,,,,,,Germany,2 S 1 B,11,,,Athletics,Team
,,,,,,Angola,,6,,,Handball,Team
,,,,,,Russian Federation,,6,,,Swimming,Team
,,,,,,Japan,2 S 2 B,6,,,Synchronized Swimming,Team
,,,,,,Russian Federation,1 S,5,,,Swimming,Team
,,,,,,Botswana,,2,,,Athletics,Team
,,,,,,Greece,,1,,,Sailing,Team
,,,,,,Denmark,,4,,,Swimming,Team
,,,,,,Argentina,1 G,1,,,Sailing,Team
,,,,,,Republic of Korea,1 B,9,,,Football,Team
,,,,,,Germany,1 S 1 B,4,,,Diving,Team
,,,,,,Estonia,1 B,1,,,Rowing,Team
,,,,,,United States of America,11 G 2 S 2 B,17,,,Athletics,Team
,,,,,,Belarus,2 B,3,,,Rowing,Team
,,,,,,France,1 G,2,,,Equestrian Eventing,Team
,,,,,,Netherlands,,3,,,Table Tennis,Team
,,,,,,People's Republic of China,,3,,,Rowing,Team
,,,,,,Czech Republic,2 S 1 B,6,,,Tennis,Team
,,,,,,Tunisia,,1,,,Sailing,Team
,,,,,,People's Republic of China,3 G,3,,,Table Tennis,Team
,,,,,,Greece,,1,,,Rowing,Team
,,,,,,Canada,1 G 2 S,11,,,Rowing,Team
,,,,,,Spain,,1,,,Equestrian Jumping,Team
,,,,,,Great Britain,1 G 2 B,6,,,Hockey,Team
,,,,,,Portugal,,5,,,Football,Team
,,,,,,Serbia,,1,,,Canoe Sprint,Team
,,,,,,Serbia,,1,,,Canoe Sprint,Team
,,,,,,Great Britain,1 S,8,,,Rowing,Team
,,,,,,Spain,,1,,,Swimming,Team
,,,,,,Poland,1 G 1 B,3,,,Rowing,Team
,,,,,,People's Republic of China,,1,,,Rowing,Team
,,,,,,Colombia,,2,,,Tennis,Team
,,,,,,Argentina,2 B,9,,,Sailing,Team
,,,,,,Great Britain,,11,,,Fencing,Team
,,,,,,Brazil,,5,,,Handball,Team
,,,,,,Canada,,1,,,Canoe Sprint,Team
,,,,,,People's Republic of China,,1,,,Archery,Team
,,,,,,Japan,2 S 3 B,6,,,Synchronized Swimming,Team
,,,,,,Czech Republic,,2,,,Rowing,Team
,,,,,,Canada,2 B,2,,,Football,Team
,,,,,,India,,3,,,Athletics,Team
,,,,,,Argentina,1 B,9,,,Tennis,Team
,,,,,,Slovakia,,5,,,Tennis,Team
,,,,,,Great Britain,,2,,,Sailing,Team
,,,,,,Ukraine,1 B,2,,,Athletics,Team
,,,,,,Greece,,3,,,Rowing,Team
,,,,,,Italy,3 S 3 B,11,,,Volleyball,Team
,,,,,,Romania,1 G 1 S,7,,,Rowing,Team
,,,,,,Chile,,1,,,Sailing,Team
,,,,,,Zimbabwe,,1,,,Football,Team
,,,,,,Greece,,1,,,Gymnastics Rhythmic,Team
,,,,,,Fiji,1 G,1,,,Rugby,Team
,,,,,,Czech Republic,,1,,,Canoe Sprint,Team
,,,,,,Russian Federation,2 G 2 B,5,,,Fencing,Team
,,,,,,Austria,1 S,5,,,Tennis,Team
,,,,,,Great Britain,1 S,1,,,Canoe Slalom,Team
,,,,,,Netherlands,1 G,6,,,Gymnastics Artistic,Team
,,,,,,Germany,,5,,,Rowing,Team
,,,,,,Great Britain,3 G 2 S 9 B,19,,,Cycling Track,Team
,,,,,,United States of America,10 G 4 S,14,,,Swimming,Team
,,,,,,Czech Republic,,6,,,Tennis,Team
,,,,,,Estonia,,1,,,Sailing,Team
,,,,,,Ukraine,,4,,,Tennis,Team
,,,,,,Brazil,,1,,,Diving,Team
,,,,,,Ukraine,1 S 1 B,5,,,Gymnastics Artistic,Team
,,,,,,New Zealand,,1,,,Rugby,Team
,,,,,,Great Britain,1 B,8,,,Gymnastics Artistic,Team
,,,,,,Republic of Korea,2 G 1 S,6,,,Badminton,Team
,,,,,,Great Britain,1 S,14,,,Swimming,Team
,,,,,,Belgium,1 S 1 B,13,,,Hockey,Team
,,,,,,Great Britain,,2,,,Table Tennis,Team
,,,,,,Russian Federation,,1,,,Equestrian Eventing,Team
,,,,,,Montenegro,1 S,2,,,Handball,Team
,,,,,,Serbia,1 B,1,,,Basketball,Team
,,,,,,People's Republic of China,3 G 1 S 2 B,9,,,Volleyball,Team
,,,,,,Azerbaijan,,1,,,Rowing,Team
,,,,,,Russian Federation,3 S,5,,,Diving,Team
,,,,,,France,2 S,9,,,Basketball,Team
,,,,,,Australia,1 S,1,,,Sailing,Team
,,,,,,Mexico,1 S,2,,,Diving,Team
,,,,,,Belarus,,4,,,Synchronized Swimming,Team
,,,,,,Great Britain,,3,,,Diving,Team
,,,,,,France,,4,,,Volleyball,Team
,,,,,,Egypt,,5,,,Synchronized Swimming,Team
,,,,,,Great Britain,,4,,,Diving,Team
,,,,,,New Zealand,1 S,1,,,Rugby,Team
,,,,,,Nigeria,1 S 1 B,7,,,Athletics,Team
,,,,,,France,,7,,,Swimming,Team
,,,,,,Great Britain,,1,,,Canoe Sprint,Team
,,,,,,Colombia,,1,,,Synchronized Swimming,Team
,,,,,,Uzbekistan,,1,,,Gymnastics Rhythmic,Team
,,,,,,Australia,1 G 3 S 4 B,14,,,Hockey,Team
,,,,,,Australia,3 G 1 S 1 B,8,,,Sailing,Team
,,,,,,Democratic People's Republic of Korea,,2,,,Table Tennis,Team
,,,,,,Chinese Taipei,,1,,,Table Tennis,Team
,,,,,,Puerto Rico,,1,,,Volleyball,Team
,,,,,,Georgia,,1,,,Archery,Team
,,,,,,Argentina,,1,,,Handball,Team
,,,,,,Netherlands,,5,,,Swimming,Team
,,,,,,Australia,3 S 2 B,8,,,Basketball,Team
,,,,,,Poland,,2,,,Sailing,Team
,,,,,,Australia,2 G 6 S,13,,,Swimming,Team
,,,,,,Japan,1 S 1 B,3,,,Table Tennis,Team
,,,,,,France,1 G 1 B,5,,,Tennis,Team
,,,,,,"Hong Kong, China",,3,,,Table Tennis,Team
,,,,,,Japan,,1,,,Equestrian Jumping,Team
,,,,,,Denmark,,1,,,Canoe Sprint,Team
,,,,,,Poland,,1,,,Swimming,Team
,,,,,,Colombia,,5,,,Football,Team
,,,,,,Belarus,,2,,,Basketball,Team
,,,,,,Ireland,,1,,,Rowing,Team
,,,,,,Switzerland,,2,,,Equestrian Jumping,Team
,,,,,,Switzerland,,2,,,Sailing,Team
,,,,,,Italy,,1,,,Canoe Sprint,Team
,,,,,,United States of America,,4,,,Diving,Team
,,,,,,Russian Federation,,4,,,Beach Volleyball,Team
,,,,,,Brazil,,1,,,Rugby,Team
,,,,,,Ireland,,2,,,Equestrian Eventing,Team
,,,,,,Switzerland,,1,,,Rowing,Team
,,,,,,Canada,,1,,,Cycling Track,Team
,,,,,,Poland,,2,,,Beach Volleyball,Team
,,,,,,Australia,,1,,,Rowing,Team
,,,,,,Cuba,,3,,,Beach Volleyball,Team
,,,,,,Canada,,1,,,Canoe Sprint,Team
,,,,,,Sweden,1 G 2 B,10,,,Football,Team
,,,,,,United States of America,2 G 3 S 1 B,19,,,Rowing,Team
,,,,,,Poland,,4,,,Cycling Track,Team
,,,,,,United States of America,,1,,,Table Tennis,Team
,,,,,,Republic of Moldova,,1,,,Canoe Sprint,Team
,,,,,,Malaysia,1 S,2,,,Diving,Team
,,,,,,Denmark,1 G 1 B,4,,,Rowing,Team
,,,,,,France,1 G 1 S 1 B,5,,,Rowing,Team
,,,,,,People's Republic of China,,3,,,Water Polo,Team
,,,,,,Canada,,2,,,Equestrian Eventing,Team
,,,,,,Brazil,,1,,,Canoe Sprint,Team
,,,,,,Great Britain,,1,,,Rowing,Team
,,,,,,Germany,,2,,,Cycling Track,Team
,,,,,,New Zealand,2 G,6,,,Rowing,Team
,,,,,,Austria,,5,,,Beach Volleyball,Team
,,,,,,Italy,,1,,,Archery,Team
,,,,,,Croatia,1 S,4,,,Basketball,Team
,,,,,,Great Britain,3 G,4,,,Cycling Track,Team
,,,,,,Germany,1 G 1 B,6,,,Beach Volleyball,Team
,,,,,,Netherlands,,4,,,Rowing,Team
,,,,,,Canada,,1,,,Sailing,Team
,,,,,,Egypt,,5,,,Volleyball,Team
,,,,,,Great Britain,1 G 1 S 2 B,9,,,Rowing,Team
,,,,,,Germany,,1,,,Sailing,Team
,,,,,,Germany,1 S 1 B,7,,,Football,Team
,,,,,,Sweden,,3,,,Table Tennis,Team
,,,,,,Hungary,1 G,1,,,Canoe Sprint,Team
,,,,,,United States of America,3 G 1 S,5,,,Football,Team
,,,,,,Netherlands,,3,,,Volleyball,Team
,,,,,,Argentina,,1,,,Canoe Sprint,Team
,,,,,,Germany,1 G,1,,,Rowing,Team
,,,,,,Australia,,2,,,Cycling Track,Team
,,,,,,Canada,1 B,1,,,Rugby,Team
,,,,,,Brazil,,1,,,Hockey,Team
,,,,,,Italy,,1,,,Canoe Sprint,Team
,,,,,,Norway,1 G 3 S 1 B,9,,,Rowing,Team
,,,,,,United States of America,1 S 1 B,6,,,Rowing,Team
,,,,,,Cuba,1 B,7,,,Volleyball,Team
,,,,,,Portugal,,2,,,Sailing,Team
,,,,,,"Hong Kong, China",,2,,,Swimming,Team
,,,,,,People's Republic of China,,4,,,Rowing,Team
,,,,,,Italy,2 S 1 B,11,,,Rowing,Team
,,,,,,Venezuela,,2,,,Cycling Track,Team
,,,,,,Vietnam,,3,,,Rowing,Team
,,,,,,United States of America,1 B,2,,,Equestrian Dressage,Team
,,,,,,Hungary,,4,,,Water Polo,Team
,,,,,,Germany,2 G 2 S,7,,,Rowing,Team
,,,,,,Netherlands,2 G 6 S 4 B,20,,,Swimming,Team
,,,,,,Russian Federation,,5,,,Swimming,Team
,,,,,,France,1 G 1 B,4,,,Fencing,Team
,,,,,,Romania,,11,,,Rowing,Team
,,,,,,Brazil,1 G 3 S 1 B,12,,,Football,Team
,,,,,,Canada,1 S 1 B,6,,,Rowing,Team
,,,,,,Australia,,14,,,Basketball,Team
,,,,,,Hungary,,1,,,Canoe Sprint,Team
,,,,,,New Zealand,,2,,,Cycling Track,Team
,,,,,,Jamaica,2 G 1 S,8,,,Athletics,Team
,,,,,,Spain,3 S 1 B,8,,,Tennis,Team
,,,,,,Greece,1 B,8,,,Sailing,Team
,,,,,,Japan,,4,,,Basketball,Team
,,,,,,New Zealand,2 G 1 S 1 B,7,,,Rowing,Team
,,,,,,Australia,,1,,,Canoe Sprint,Team
,,,,,,Russian Federation,1 G 1 B,6,,,Tennis,Team
,,,,,,United States of America,1 S 2 B,10,,,Rowing,Team
,,,,,,Greece,,15,,,Water Polo,Team
,,,,,,People's Republic of China,1 S,4,,,Football,Team
,,,,,,People's Republic of China,1 S,5,,,Rowing,Team
,,,,,,Italy,,10,,,Swimming,Team
,,,,,,Spain,1 B,4,,,Handball,Team
,,,,,,People's Republic of China,4 G 1 S,5,,,Diving,Team
,,,,,,Brazil,,3,,,Rowing,Team
,,,,,,People's Republic of China,,1,,,Swimming,Team
,,,,,,Germany,,1,,,Sailing,Team
,,,,,,Chile,,3,,,Sailing,Team
,,,,,,"Hong Kong, China",,3,,,Badminton,Team
,,,,,,Malaysia,,1,,,Archery,Team
,,,,,,Argentina,,1,,,Volleyball,Team
,,,,,,France,,2,,,Sailing,Team
,,,,,,Japan,1 B,10,,,Sailing,Team
,,,,,,Netherlands,2 G 4 S 3 B,17,,,Hockey,Team
,,,,,,People's Republic of China,,2,,,Cycling Track,Team
,,,,,,Russian Federation,2 S,6,,,Volleyball,Team
,,,,,,Netherlands,2 G 2 S 3 B,8,,,Hockey,Team
,,,,,,Denmark,1 B,2,,,Sailing,Team
,,,,,,Brazil,,1,,,Water Polo,Team
,,,,,,Germany,1 S 2 B,3,,,Table Tennis,Team
,,,,,,Serbia,,1,,,Rowing,Team
,,,,,,Italy,1 B,6,,,Rowing,Team
,,,,,,Republic of Korea,2 G 2 S 3 B,7,,,Badminton,Team
,,,,,,Great Britain,2 G 1 S 1 B,11,,,Rowing,Team
,,,,,,Republic of Korea,1 G,1,,,Archery,Team
,,,,,,Switzerland,,9,,,Cycling Track,Team
,,,,,,Brazil,,1,,,Gymnastics Rhythmic,Team
,,,,,,Hungary,,10,,,Swimming,Team
,,,,,,Spain,1 S,4,,,Basketball,Team
,,,,,,Romania,,3,,,Tennis,Team
,,,,,,Costa Rica,,1,,,Beach Volleyball,Team
,,,,,,Israel,,4,,,Synchronized Swimming,Team
,,,,,,Italy,,2,,,Rowing,Team
,,,,,,Brazil,2 G 3 S 1 B,6,,,Beach Volleyball,Team
,,,,,,United States of America,14 G,14,,,Swimming,Team
,,,,,,Brazil,,2,,,Rowing,Team
,,,,,,Republic of Korea,2 S,7,,,Hockey,Team
,,,,,,Brazil,,1,,,Swimming,Team
,,,,,,Ukraine,,5,,,Synchronized Swimming,Team
,,,,,,Slovenia,,1,,,Canoe Slalom,Team
,,,,,,United States of America,1 G 1 S 1 B,8,,,Sailing,Team
,,,,,,Japan,1 B,11,,,Gymnastics Artistic,Team
,,,,,,Denmark,1 B,5,,,Swimming,Team
,,,,,,United States of America,,5,,,Badminton,Team
,,,,,,Japan,,1,,,Canoe Slalom,Team
,,,,,,Czech Republic,,5,,,Synchronized Swimming,Team
,,,,,,Great Britain,1 G,5,,,Diving,Team
,,,,,,Great Britain,1 G 1 S 4 B,22,,,Swimming,Team
,,,,,,Italy,1 G 2 S 2 B,11,,,Rowing,Team
,,,,,,Canada,1 G,8,,,Tennis,Team
,,,,,,New Zealand,1 B,2,,,Equestrian Eventing,Team
,,,,,,United States of America,4 G 1 S 1 B,10,,,Rowing,Team
,,,,,,People's Republic of China,1 G 1 S 1 B,4,,,Fencing,Team
,,,,,,Spain,,1,,,Canoe Sprint,Team
,,,,,,Germany,1 S 2 B,9,,,Swimming,Team
,,,,,,Netherlands,1 B,2,,,Tennis,Team
,,,,,,New Zealand,1 G,3,,,Rowing,Team
,,,,,,Poland,1 B,1,,,Canoe Sprint,Team
,,,,,,Republic of Korea,,1,,,Fencing,Team
,,,,,,Indonesia,,1,,,Archery,Team
,,,,,,Mexico,,6,,,Synchronized Swimming,Team
,,,,,,Spain,,5,,,Swimming,Team
,,,,,,Brazil,,2,,,Equestrian Jumping,Team
,,,,,,Australia,,2,,,Equestrian Jumping,Team
,,,,,,Chinese Taipei,,1,,,Archery,Team
,,,,,,Ukraine,1 B,1,,,Canoe Sprint,Team
,,,,,,Denmark,,1,,,Sailing,Team
